[38 43  0  0  0  0  0  0  0  0  0  0],50
[34  0  0  0  0  0  0  0  0  0  0  0],38
[18 34 50 42  0  0  0  0  0  0  0  0],39
[46  0  0  0  0  0  0  0  0  0  0  0],18
[0 0 0 0 0 0 0 0 0 0 0 0],20
[ 8 51 34 18  0  0  0  0  0  0  0  0],10
[42 38 59 51 10  0  0  0  0  0  0  0],0
[42  9  0  0  0  0  0  0  0  0  0  0],20
[26 42  0  0  0  0  0  0  0  0  0  0],14
[42 53 26  8  0  0  0  0  0  0  0  0],2
[38  0  0  0  0  0  0  0  0  0  0  0],8
[0 0 0 0 0 0 0 0 0 0 0 0],59
[59 20 43  8 10 55 39 47  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],26
[ 8 50 34 18  0  0  0  0  0  0  0  0],43
[ 0 42  0  0  0  0  0  0  0  0  0  0],55
[ 8 46 44 51  2 35 60  0  0  0  0  0],38
[59 28 50  8  0  0  0  0  0  0  0  0],20
[ 8 18 26 46  2 55 14  0  0  0  0  0],42
[ 8 10 38  0  0  0  0  0  0  0  0  0],18
[51 38 43  8 10 46 22  0  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],28
[34 50 43  8 46  2 38 55  0  0  0  0],28
[34 10 38 43  8 55  0  0  0  0  0  0],26
[ 8 38 43 51 35 10  0  0  0  0  0  0],22
[42  0  0  0  0  0  0  0  0  0  0  0],10
[42 12  0  8 46 34  0  0  0  0  0  0],55
[38 43 18 10  2  0  0  0  0  0  0  0],8
[18 42  9 28  2  0  0  0  0  0  0  0],39
[42 53 26  0  0  0  0  0  0  0  0  0],10
[42 53 10  8 26  0  0  0  0  0  0  0],20
[42 48  0  0  0  0  0  0  0  0  0  0],26
[50 39 26  8 55  4 59  0  0  0  0  0],42
[42 20  9 38 59 51 46  0  0  0  0  0],35
[18 51 59 14 42  0  0  0  0  0  0  0],46
[0 0 0 0 0 0 0 0 0 0 0 0],48
[18 50  4 39 46 34 10  0  0  0  0  0],42
[38 43 46 28  0  0  0  0  0  0  0  0],55
[50 34 38 55 42 28  0  0  0  0  0  0],0
[8 0 0 0 0 0 0 0 0 0 0 0],38
[10  0  0  0  0  0  0  0  0  0  0  0],38
[59  0 51  8  0  0  0  0  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],46
[10 42 28 38  0  0  0  0  0  0  0  0],22
[0 0 0 0 0 0 0 0 0 0 0 0],53
[38  0  0  0  0  0  0  0  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],38
[10 26 18 50  2  8 35 46  0  0  0  0],38
[34 42 48 14  8  0  0  0  0  0  0  0],26
[38 43 18  8  0  0  0  0  0  0  0  0],10
[42  0  0  0  0  0  0  0  0  0  0  0],10
[50 47 59 42  8 55 18  0  0  0  0  0],39
[51 18  0  8 10 46 39  0  0  0  0  0],42
[46  0  0  0  0  0  0  0  0  0  0  0],51
[18  8 59 50 55  0  0  0  0  0  0  0],38
[38 50  0  0  0  0  0  0  0  0  0  0],26
[ 8 26 50 39  0  0  0  0  0  0  0  0],51
[26 59  0  0  0  0  0  0  0  0  0  0],8
[38 43  8 50  2 55 10  0  0  0  0  0],60
[ 8 26 50 34  0  0  0  0  0  0  0  0],47
[0 0 0 0 0 0 0 0 0 0 0 0],34
[50 47 34 42  8  0  0  0  0  0  0  0],26
[42  0  0  0  0  0  0  0  0  0  0  0],59
[18 42  9 39 51 46  0  0  0  0  0  0],26
[ 8 26 51 38 42 14  0  0  0  0  0  0],35
[26 51 18 39  0  0  0  0  0  0  0  0],10
[46  0  0  0  0  0  0  0  0  0  0  0],18
[38 43  0  0  0  0  0  0  0  0  0  0],10
[50 34 42 55  0  0  0  0  0  0  0  0],14
[ 8 46 28 34 10  2  0  0  0  0  0  0],39
[42 38 59 51 26 50  0  0  0  0  0  0],2
[59 38 43 18  0  0  0  0  0  0  0  0],0
[42 38  0  8 10 46 50  0  0  0  0  0],26
[34 38 18  8 10 50  0  0  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],28
[51 42  9 59 10  0  0  0  0  0  0  0],0
[0 0 0 0 0 0 0 0 0 0 0 0],9
[10 34 26 39  0  0  0  0  0  0  0  0],46
[26 51 59 14  8 50 18  0  0  0  0  0],42
[ 0 50 28 42 46 38  0  0  0  0  0  0],10
[18 59  0  0  0  0  0  0  0  0  0  0],55
[51 26 59  8 10 42 22 39  0  0  0  0],2
[42 12 51  8  0  0  0  0  0  0  0  0],20
[10 50 34 39 42  0  0  0  0  0  0  0],2
[ 0 10 38 43  8 26 46  0  0  0  0  0],20
[0 0 0 0 0 0 0 0 0 0 0 0],38
[51 50 39 26  0  0  0  0  0  0  0  0],2
[50 14 38  0  0  0  0  0  0  0  0  0],8
[0 0 0 0 0 0 0 0 0 0 0 0],14
[46 44  0  0  0  0  0  0  0  0  0  0],18
[50 34 38  0  0  0  0  0  0  0  0  0],2
[38  0  0  0  0  0  0  0  0  0  0  0],8
[0 0 0 0 0 0 0 0 0 0 0 0],26
[26 51 18 10  8  0 50  0  0  0  0  0],46
[10 59 46 20  8 34 51  0  0  0  0  0],38
[50  4 20 10 46  0  0  0  0  0  0  0],38
[10 26 51 42  8 46  0  0  0  0  0  0],38
[46 20 43  8  2 38  0  0  0  0  0  0],10
[18 59 44  8 10 39  0  0  0  0  0  0],50
[38 42 28  8 10 46  0  0  0  0  0  0],18
[50 39 26 10 35 42 46  0  0  0  0  0],53
[50 20 43 35 39 10 46 55  0  0  0  0],28
[26 46  0  0  0  0  0  0  0  0  0  0],39
[38 43 50 14 35 46  0  0  0  0  0  0],51
[10  9 51  0 46 42 50  0  0  0  0  0],26
[50 53  0  0  0  0  0  0  0  0  0  0],0
[59  0 10 51 42  0  0  0  0  0  0  0],26
[26 10 34 51  0  0  0  0  0  0  0  0],8
[ 0 42 20 10  0  0  0  0  0  0  0  0],39
[26 50 47  8 10 39 59  0  0  0  0  0],20
[18  0  0  0  0  0  0  0  0  0  0  0],59
[38 46 53  0  0  0  0  0  0  0  0  0],10
[38 43 50 22 10 46  0  0  0  0  0  0],4
[10 46 20  4 35 42  8 51  0  0  0  0],28
[26 38 43 10  0  0  0  0  0  0  0  0],59
[51  8 38 26 10 59  0  0  0  0  0  0],42
[26 18  0  0  0  0  0  0  0  0  0  0],51
[38 43 59 14  8 35 18  0  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],8
[0 0 0 0 0 0 0 0 0 0 0 0],44
[26 10 46 20 51  0  0  0  0  0  0  0],42
[59  9 10 47 51 42  0  0  0  0  0  0],26
[50  4 53 26 42 18 39  0  0  0  0  0],35
[ 8 46 53  0  0  0  0  0  0  0  0  0],26
[34 18  0  0  0  0  0  0  0  0  0  0],8
[10  0  0  0  0  0  0  0  0  0  0  0],38
[46 44  0  8 55 60 39 10  0  0  0  0],28
[59 50 20 42 46 28  0  0  0  0  0  0],0
[8 0 0 0 0 0 0 0 0 0 0 0],50
[18 26 34  8 10  0  0  0  0  0  0  0],59
[50 47 34  8 10  0  0  0  0  0  0  0],51
[18 59  0  8 55 10 34  0  0  0  0  0],26
[18 59 34 55 43  0  0  0  0  0  0  0],10
[0 0 0 0 0 0 0 0 0 0 0 0],28
[38 43  0  0  0  0  0  0  0  0  0  0],26
[26  0  0  0  0  0  0  0  0  0  0  0],34
[ 0 26 34 55 10  8 18  0  0  0  0  0],59
[ 0 42 20  0  0  0  0  0  0  0  0  0],55
[51 26 59  0  0  0  0  0  0  0  0  0],14
[0 0 0 0 0 0 0 0 0 0 0 0],38
[42 53 26  8 36 38  0  0  0  0  0  0],59
[38  0  0  0  0  0  0  0  0  0  0  0],0
[10  0 50 22 42  0  0  0  0  0  0  0],26
[8 0 0 0 0 0 0 0 0 0 0 0],12
[34  8 26 10 42 18  0  0  0  0  0  0],59
[38 43  0  8 46 35  0  0  0  0  0  0],10
[ 0 46 44  8 10 55  0  0  0  0  0  0],22
[50 14 26  0  0  0  0  0  0  0  0  0],2
[18 10 46 44  8  0  0  0  0  0  0  0],38
[42  9 10  0  0  0  0  0  0  0  0  0],55
[38  0  8  0  0  0  0  0  0  0  0  0],59
[ 8 51 10  0  0  0  0  0  0  0  0  0],44
[0 0 0 0 0 0 0 0 0 0 0 0],18
[10 42 28 38  0  0  0  0  0  0  0  0],8
[ 0 18 50 10  0  0  0  0  0  0  0  0],39
[34 50 22  8  0  0  0  0  0  0  0  0],46
[46  0  0  0  0  0  0  0  0  0  0  0],0
[38 43 26 18  0  0  0  0  0  0  0  0],8
[ 0  8 38  0  0  0  0  0  0  0  0  0],59
[46 53  0 35  8  0  0  0  0  0  0  0],50
[18 51  8 46 42  0  0  0  0  0  0  0],35
[38 26 46  0  0  0  0  0  0  0  0  0],2
[18  0  0  0  0  0  0  0  0  0  0  0],39
[8 0 0 0 0 0 0 0 0 0 0 0],59
[ 8  0 50 22  0  0  0  0  0  0  0  0],46
[ 0 50 59 10 55 46 39  0  0  0  0  0],42
[34 59 44 10  8 39 55 50  0  0  0  0],46
[26 18 38  0  0  0  0  0  0  0  0  0],50
[46 44 18  0  0  0  0  0  0  0  0  0],2
[50  0  0  0  0  0  0  0  0  0  0  0],44
[34 59 44  8  0  0  0  0  0  0  0  0],14
[0 0 0 0 0 0 0 0 0 0 0 0],44
[0 0 0 0 0 0 0 0 0 0 0 0],0
[10 38 43 18  8  0  0  0  0  0  0  0],55
[26 38  0  0  0  0  0  0  0  0  0  0],8
[18 26 42 48  2  0  0  0  0  0  0  0],8
[38 42 48 14  8 51  0  0  0  0  0  0],18
[18  8 59 46 42 55  0  0  0  0  0  0],38
[51 59 12 42  2 18  8 46  0  0  0  0],35
[0 0 0 0 0 0 0 0 0 0 0 0],9
[46 53  0 26 35  0  0  0  0  0  0  0],8
[ 8 42 28  0  0  0  0  0  0  0  0  0],51
[59  0 51  0  0  0  0  0  0  0  0  0],42
[0 0 0 0 0 0 0 0 0 0 0 0],8
[18 51 38 43 10  0  0  0  0  0  0  0],59
[38 43 26 18  0  0  0  0  0  0  0  0],50
[8 0 0 0 0 0 0 0 0 0 0 0],44
[ 8  0 42 28 10 55  0  0  0  0  0  0],18
[46 53 59 10 39 42  0  0  0  0  0  0],20
[ 0 38 51 42  8 47  0  0  0  0  0  0],18
[18 59 12 42 55  0  0  0  0  0  0  0],50
[59 20  4  8 26 36 42  0  0  0  0  0],12
[ 8 46 44 34  0  0  0  0  0  0  0  0],10
[51 59 12  8 46 35 26  0  0  0  0  0],38
[ 0 59  0  0  0  0  0  0  0  0  0  0],18
[26  0 42 10  0  0  0  0  0  0  0  0],39
[51 59 44 14  8  2  0  0  0  0  0  0],35
[10  0  0  0  0  0  0  0  0  0  0  0],18
[26  8 10 34 51 39  0  0  0  0  0  0],2
[26 51 34  0  0  0  0  0  0  0  0  0],42
[10  0  0  0  0  0  0  0  0  0  0  0],18
[0 0 0 0 0 0 0 0 0 0 0 0],42
[46  0  0  0  0  0  0  0  0  0  0  0],18
[0 0 0 0 0 0 0 0 0 0 0 0],28
[51 46  9  0  0  0  0  0  0  0  0  0],42
[42 38 51 18 59  0  0  0  0  0  0  0],34
[42 38  0  8 35 10 51  0  0  0  0  0],20
[38 43  8 50  0  0  0  0  0  0  0  0],55
[59 51  8 50 10 42 48 34  0  0  0  0],39
[18  0 46  8 39 35 10 55  0  0  0  0],50
[50 47 18  8 35 42  0  0  0  0  0  0],39
[ 8 26 10  0  0  0  0  0  0  0  0  0],22
[34  0 10 42 46  8  0  0  0  0  0  0],50
[0 0 0 0 0 0 0 0 0 0 0 0],50
[50  0  0  0  0  0  0  0  0  0  0  0],18
[51 50 59 39 10  0  0  0  0  0  0  0],42
[51 46 28  8  2  0  0  0  0  0  0  0],10
[59 12 18 55 50 43  0  0  0  0  0  0],26
[59 20 43 55  8 35 10  0  0  0  0  0],26
[50 43 18  0  0  0  0  0  0  0  0  0],10
[38  0  0  0  0  0  0  0  0  0  0  0],34
[18  0 50 42 51 35  0  0  0  0  0  0],39
[50  0  0  0  0  0  0  0  0  0  0  0],51
[42 53  0 18 10  0  0  0  0  0  0  0],26
[46 53 26 36  0  0  0  0  0  0  0  0],2
[0 0 0 0 0 0 0 0 0 0 0 0],0
[42  9 18 14  0  0  0  0  0  0  0  0],46
[42  9 10 39  0  0  0  0  0  0  0  0],2
[26  0  0  0  0  0  0  0  0  0  0  0],38
[34 10 20 55  0  0  0  0  0  0  0  0],46
[50 39  0  0  0  0  0  0  0  0  0  0],8
[18  0 42 10  0  0  0  0  0  0  0  0],39
[ 8 26 51 42  0  0  0  0  0  0  0  0],38
[42 20  9 34 46  0  0  0  0  0  0  0],39
[26 34 46 10  0  0  0  0  0  0  0  0],8
[50  0  0  0  0  0  0  0  0  0  0  0],43
[42 48 28  0  0  0  0  0  0  0  0  0],36
[51 38 42  0  0  0  0  0  0  0  0  0],8
[26 18  0  0  0  0  0  0  0  0  0  0],8
[51  0  0  0  0  0  0  0  0  0  0  0],34
[42  0  0  0  0  0  0  0  0  0  0  0],51
[ 0 26  0  0  0  0  0  0  0  0  0  0],42
[26 10 34  8 43  0  0  0  0  0  0  0],46
[10 51  0  0  0  0  0  0  0  0  0  0],26
[0 0 0 0 0 0 0 0 0 0 0 0],51
[50  0  0  0  0  0  0  0  0  0  0  0],34
[42 20  0  0  0  0  0  0  0  0  0  0],34
[0 0 0 0 0 0 0 0 0 0 0 0],4
[18 46 53  8  0  0  0  0  0  0  0  0],35
[50 43 59 55 10  0  0  0  0  0  0  0],28
[0 0 0 0 0 0 0 0 0 0 0 0],51
[0 0 0 0 0 0 0 0 0 0 0 0],50
[51 26 18  8 10  2 48  0  0  0  0  0],39
[38  0  8  0  0  0  0  0  0  0  0  0],50
[51  0  0  0  0  0  0  0  0  0  0  0],14
[51  0  0  0  0  0  0  0  0  0  0  0],59
[0 0 0 0 0 0 0 0 0 0 0 0],46
[46 28 38 43 10  8  0  0  0  0  0  0],51
[46  9  0  0  0  0  0  0  0  0  0  0],34
[34  8  0  0  0  0  0  0  0  0  0  0],14
[ 8 10  0  0  0  0  0  0  0  0  0  0],51
[38 43  8 59 55  2  0  0  0  0  0  0],46
[0 0 0 0 0 0 0 0 0 0 0 0],42
[59 34 51  8 10 43  0  0  0  0  0  0],38
[0 0 0 0 0 0 0 0 0 0 0 0],18
[51  0 34  0  0  0  0  0  0  0  0  0],42
[51  0  0  0  0  0  0  0  0  0  0  0],46
[38 46 53 10  8 18 42  0  0  0  0  0],50
[34 10  0  8  0  0  0  0  0  0  0  0],42
[0 0 0 0 0 0 0 0 0 0 0 0],20
[0 0 0 0 0 0 0 0 0 0 0 0],20
[ 0 38 51 46 42 59 18  0  0  0  0  0],50
[26  8 10 51  0  0  0  0  0  0  0  0],39
[ 0  8 18 10 35 55 42  0  0  0  0  0],26
[38  0  0  0  0  0  0  0  0  0  0  0],59
[50 47 59  8 35  0  0  0  0  0  0  0],18
[51 50 47  8 10  2  0  0  0  0  0  0],20
[10  9 26  0 36 55 50  0  0  0  0  0],42
[ 0 26 50  0  0  0  0  0  0  0  0  0],55
[46 44 59  0  0  0  0  0  0  0  0  0],10
[50 39 46  0  0  0  0  0  0  0  0  0],2
[34 38 18 55 10 44  0  0  0  0  0  0],8
[ 8 42 20 28 34 46  0  0  0  0  0  0],10
[0 0 0 0 0 0 0 0 0 0 0 0],53
[38 18 42 50 55 34  0  0  0  0  0  0],59
[46 44 10 34  2  8  0  0  0  0  0  0],60
[38 43 51  8  2 10 60  0  0  0  0  0],26
[50  0  0  0  0  0  0  0  0  0  0  0],14
[10  0  0  0  0  0  0  0  0  0  0  0],39
[38 18  0  0  0  0  0  0  0  0  0  0],26
[ 8 42 20 28 46 51  0  0  0  0  0  0],59
[8 0 0 0 0 0 0 0 0 0 0 0],53
[0 0 0 0 0 0 0 0 0 0 0 0],38
[ 0 26 59 42 10 55 22  0  0  0  0  0],46
[ 0 46 53 10 39 59 20 42  0  0  0  0],28
[10  0  0  0  0  0  0  0  0  0  0  0],44
[26 10 20 43 46  0  0  0  0  0  0  0],51
[0 0 0 0 0 0 0 0 0 0 0 0],26
[46  0  0  0  0  0  0  0  0  0  0  0],34
[8 0 0 0 0 0 0 0 0 0 0 0],50
[18  0  0  0  0  0  0  0  0  0  0  0],50
[59 51  0  8  0  0  0  0  0  0  0  0],38
[46 53 50 26  0  0  0  0  0  0  0  0],38
[46 28 59 51 42  2  0  0  0  0  0  0],38
[51 10  0  8 42 47  0  0  0  0  0  0],50
[10 34  8  0  0  0  0  0  0  0  0  0],47
[46 20  0  0  0  0  0  0  0  0  0  0],8
[10 42 28 46  2 18  8  0  0  0  0  0],35
[ 8 38 43  0  0  0  0  0  0  0  0  0],10
[ 0 46 28  8 10  0  0  0  0  0  0  0],43
[18 26 10 50  2 43 46  0  0  0  0  0],38
[ 0 42 12  8 18 51  0  0  0  0  0  0],60
[ 0 46 20  8  0  0  0  0  0  0  0  0],35
[46 20 43 39  8  0  0  0  0  0  0  0],34
[38 43  0  0  0  0  0  0  0  0  0  0],10
[38 26 59 42  0  0  0  0  0  0  0  0],46
[42 38 59 14  8  0  0  0  0  0  0  0],50
[46 44 34  8 10  0  0  0  0  0  0  0],22
[50 34 46 55 60 10 26 39  0  0  0  0],9
[ 0 59 34  8  0  0  0  0  0  0  0  0],43
[50 20 28 35  4 14  8  0  0  0  0  0],55
[59 50 28  0  0  0  0  0  0  0  0  0],42
[51  0  0  0  0  0  0  0  0  0  0  0],39
[ 0 18 38  8 10  0  0  0  0  0  0  0],28
[0 0 0 0 0 0 0 0 0 0 0 0],9
[ 8 46 28 18  0  0  0  0  0  0  0  0],42
[46 20 43  8 35  0 26 55  0  0  0  0],12
[34  8 59 55 42 10  0  0  0  0  0  0],26
[46 20 43  0  0  0  0  0  0  0  0  0],8
[ 0  8 34 10  0  0  0  0  0  0  0  0],60
[18 59 34  8 55 43  0  0  0  0  0  0],26
[42  0  0  0  0  0  0  0  0  0  0  0],0
[42 20  0  0  0  0  0  0  0  0  0  0],8
[51 18 59 14 42  8 35  0  0  0  0  0],28
[46  0  0  0  0  0  0  0  0  0  0  0],14
[59  0  0  0  0  0  0  0  0  0  0  0],46
